description,price,price_num,year,year_num,kilometers,kilometers_num,location,link
Audi Q5 2.0 45 Tfsi Sport 252cv,US$97.000,97000,2025,2025,900 Km,900,Esteban Echeverría - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2093504542-audi-q5-20-45-tfsi-sport-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 3.2 Fsi 270cv Stronic Quattro,US$19.800,19800,2010,2010,109.000 Km,109000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2088212412-audi-q5-32-fsi-270cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Stronic 252cv,US$41.000,41000,2018,2018,90.000 Km,90000,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2082634634-audi-q5-20-tfsi-stronic-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$22.900,22900,2013,2013,118.000 Km,118000,Santa Fe Capital - Santa Fe,https://auto.mercadolibre.com.ar/MLA-1502138927-audi-q5-20-tfsi-225v-stronic-quattro-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Tiptronic Quattro 250cv,US$33.000,33000,2017,2017,170.000 Km,170000,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2095261632-audi-q5-q5-20-tfsi-tiptronic-quattro-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0t Quattro 252cv Híbrido Última Línea Permuto,US$77.999,77999,2022,2022,29.500 Km,29500,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2095184870-20t-quattro-252cv-hibrido-ultima-linea-permuto-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 3.0 Tfsi Tiptronic Quattro 272cv,US$44.500,44500,2017,2017,67.000 Km,67000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1492989777-audi-q5-30-tfsi-tiptronic-quattro-272cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 45 Tfsi Sport 252cv,US$85.003,85003,2024,2024,0 Km,0,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1885107066-nuevo-audi-q5-sportback-2024-0km-usado-2022-2023-q3-q8-q7-a1-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Stronic 252cv,US$88.000,88000,2024,2024,0 Km,0,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1885210922-nuevo-audi-q5-sportback-0km-2024-2023-q3-a3-sline-q7-a1-q2-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 45 Tfsi Sport 252cv,US$85.003,85003,2024,2024,0 Km,0,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1437963779-audi-q5-sportback-2024-0km-2023-2022-q3-q7-a3-nuevo-nueva-a1-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Stronic Quattro Security 252cv,US$88.000,88000,2023,2023,0 Km,0,Berazategui - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1471542293-audi-q5-advanced-45-tfsi-s-tronic-quattro-245cv-mild-hibryd-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 Audi Q5 Advanced 45,US$79.000,79000,2024,2024,0 Km,0,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2102552904-nuevo-audi-q5-advanced-45-quattro-stronic-2025-0km-hibrida-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi 211cv Quattro,US$22.900,22900,2011,2011,116.057 Km,116057,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2077362008-audi-q5-20-tfsi-211cv-quattro-mkt-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Stronic 252cv,US$38.900,38900,2018,2018,132.500 Km,132500,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2042022844-audi-q5-20-tfsi-stronic-252cv-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Stronic 252cv,US$39.900,39900,2018,2018,95.000 Km,95000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1493730693-audi-q5-20-tfsi-stronic-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 45 Tfsi Sport 252cv,US$85.000,85000,2024,2024,0 Km,0,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1479704111-audi-q5-2024-20-45-tfsi-sport-245cv-sportback-q7-q8-q3-fj-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 45 Tfsi Sport 252cv,US$85.003,85003,2024,2024,0 Km,0,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1983268466-audi-q5-0km-nueva-2024-2025-sportback-q3-sq5-s-a3-nuevo-a1-q-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 3.0 Tfsi Tiptronic Quattro 272cv,US$47.900,47900,2016,2016,65.000 Km,65000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2098473654-audi-q5-30-tfsi-tiptronic-quattro-272cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Tiptronic Quattro 225cv,US$29.000,29000,2016,2016,110.000 Km,110000,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1500596257-audi-q5-q2-q3-a1-a3-sportback-a4-a5-q7-nuevo-usado-sq5-s3-s5-_JM?highlight=true&headerTopBrand=true#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 45 Tfsi Sport 252cv,US$85.000,85000,2024,2024,0 Km,0,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1470952687-audi-q5-nc-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 3.0 Tfsi Tiptronic Quattro 272cv,US$37.900,37900,2017,2017,79.000 Km,79000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2097377460-audi-q5-30-tfsi-tiptronic-quattro-272cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Stronic Quattro 252cv,US$45.800,45800,2019,2019,79.000 Km,79000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2095189080-audi-q5-20-tfsi-stronic-quattro-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 45 Tfsi Offroad 252cv,US$57.000,57000,2020,2020,50.000 Km,50000,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2049127560-audi-q5-20-45-tfsi-offroad-252cv-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Stronic 252cv,US$85.000,85000,2024,2024,0 Km,0,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-1470978333-audi-q5-sportback-45-tfsi-quattro-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi 225cv Tiptronic Quattro,US$27.000.000,27000000,2014,2014,184.500 Km,184500,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2052446890-audi-q5-20-tfsi-225cv-tiptronic-quattro-_JM?highlight=true&headerTopBrand=true#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Tiptronic Quattro 225cv,US$41.500,41500,2016,2016,19.500 Km,19500,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1483948091-audi-q5-2016-20-tfsi-tiptronic-quattro-suv-negra-automatica-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi 211cv Quattro,US$18.000.000,18000000,2011,2011,122.300 Km,122300,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1502679461-audi-q5-20-tfsi-211cv-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Tiptronic Quattro 250cv,US$81.900,81900,2025,2025,0 Km,0,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1492735823-audi-q5-45-advanced-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Tiptronic Quattro 250cv,US$42.000,42000,2019,2019,105.000 Km,105000,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-2039728482-audi-q5-20-t-quattro252cv-stronic-2019-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=5fb75a59-06f6-4963-81d8-f9ee220b9af7
Audi Q5 2.0 Tfsi Quattro,US$26.000,26000,2016,2016,130.000 Km,130000,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2078862452-audi-q5-tfsi-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Quattro,US$28.900,28900,2013,2013,54.627 Km,54627,Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2041933206-audi-q5-20t-fsi-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Stronic Quattro Security 252cv,US$34.900,34900,2018,2018,122.000 Km,122000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1497306233-audi-q5-20-tfsi-stronic-quattro-security-252cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 3.0 Tfsi Tiptronic Quattro 272cv,US$38.000.000,38000000,2016,2016,100.000 Km,100000,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-2063929034-audi-q5-30-tfsi-quattro-tope-de-gama-anticipo--_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 T 252hp Quattro S-tronic Security L18,US$37.900,37900,2018,2018,167.000 Km,167000,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-2090780796-audi-q5-20-t-252hp-quattro-s-tronic-security-l18-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 45 Tfsi Offroad 252cv,US$66.000,66000,2021,2021,57.000 Km,57000,Bahía Blanca - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-2028738532-audi-q5-20-45-tfsi-offroad-252cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$21.900,21900,2011,2011,89.000 Km,89000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2078525450-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$23.500,23500,2013,2013,135.000 Km,135000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1500453257-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 211cv Quattro,US$21.000.000,21000000,2013,2013,117.000 Km,117000,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-2094993184-audi-q5-20-tfsi-211cv-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Tiptronic Quattro 250cv,US$43.000,43000,2017,2017,82.000 Km,82000,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1491306307-audi-q5-20-tfsi-tiptronic-quattro-250cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$16.500,16500,2012,2012,190.000 Km,190000,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-2099660084-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 45 Tfsi Advanced 252cv,US$95.900,95900,2024,2024,1.000 Km,1000,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2099835934-audi-q5-20-tfsi-stronic-advanced-mild-hybrid-2024-0km-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Tiptronic Quattro 225cv,US$31.900,31900,2016,2016,80.000 Km,80000,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2076074036-audi-q5-20-tfsi-tiptronic-quattro-225cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 225cv Tiptronic Quattro,US$25.800.000,25800000,2013,2013,118.000 Km,118000,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2020339818-audi-q5-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Tiptronic Quattro 225cv,US$43.000,43000,2017,2017,71.508 Km,71508,Bahía Blanca - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-1472742783-audi-q5-2017-20-tfsi-tiptronic-quattro-225cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Stronic 252cv,US$44.900,44900,2020,2020,102.000 Km,102000,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-2059785232-audi-q5-20-tfsi-stronic-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 211cv Quattro,US$17.500,17500,2010,2010,178.300 Km,178300,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2013235714-audi-q5-20-tfsi-211cv-quattro-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$22.000,22000,2013,2013,110.000 Km,110000,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1491313601-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Stronic Quattro Security 252cv,US$66.900,66900,2021,2021,68.000 Km,68000,Moreno - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-1485779009-audi-q5-20-tfsi-stronic-quattro-security-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Tiptronic Quattro 225cv,US$39.700.000,39700000,2017,2017,116.000 Km,116000,Comandante Fernández - Chaco,https://auto.mercadolibre.com.ar/MLA-1497856967-audi-q5-20-tfsi-tiptronic-quattro-225cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$20.000,20000,2010,2010,128.000 Km,128000,San Juan Capital - San Juan,https://auto.mercadolibre.com.ar/MLA-2014814640-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Stronic 252cv,US$74.500,74500,2018,2018,48.000 Km,48000,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1502692101-audi-q5-20-tfsi-stronic-252cv-blindado-rb3-bullet-proof-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 45 Tfsi Offroad S-tronic 245cv,US$57.500,57500,2021,2021,70.600 Km,70600,Mar Del Plata - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-2059778968-audi-q5-45-tfsi-offroad-s-tronic-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 211cv Quattro,US$24.900.000,24900000,2013,2013,119.000 Km,119000,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-1475093047-audi-q5-20-tfsi-211cv-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 225cv Tiptronic Quattro,US$36.900.000,36900000,2016,2016,136.000 Km,136000,San Miguel De Tucumán - Tucumán,https://auto.mercadolibre.com.ar/MLA-2099835892-audi-q5-2016-20-tfsi-225cv-tiptronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Tiptronic Quattro 225cv,US$60.000.000,60000000,2019,2019,80.000 Km,80000,Biedma - Chubut,https://auto.mercadolibre.com.ar/MLA-1486895527-audi-q5-20-tfsi-tiptronic-quattro-225cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 211cv Quattro,US$18.900.000,18900000,2013,2013,130.000 Km,130000,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2022216510-audi-q5-20-tfsi-211cv-quattro-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 180cv Quattro,US$21.150.000,21150000,2013,2013,160.000 Km,160000,La Rioja Capital - La Rioja,https://auto.mercadolibre.com.ar/MLA-2048055958-audi-q5-20t-fsi-quattro-2013-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 3.0 Tfsi Tiptronic Quattro 272cv,US$35.900,35900,2017,2017,60.000 Km,60000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2086629560-audi-q5-30-tfsi-tiptronic-quattro-272cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$15.900,15900,2011,2011,219.000 Km,219000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-2082525780-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 45 Tfsi Advanced 252cv,US$79.800,79800,2025,2025,0 Km,0,Del Viso - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2100728614-audi-q5-20-45-tfsi-advanced-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 45 Tfsi Advanced 252cv,US$79.800,79800,2025,2025,0 Km,0,Del Viso - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2039028446-audi-q5-20-45-tfsi-advanced-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi 211cv Stronic Quattro,US$21.500,21500,2013,2013,89.000 Km,89000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1502678803-audi-q5-20-tfsi-211cv-stronic-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Tiptronic Quattro 225cv,US$32.000,32000,2016,2016,90.000 Km,90000,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2087757158-audi-q5-20-tfsi-tiptronic-quattro-225cv-_JM?highlight=true&headerTopBrand=false#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Stronic Quattro Security 252cv,US$69.000,69000,2021,2021,13.000 Km,13000,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-1491327447-audi-q5-20-tfsi-stronic-quattro-security-252cv-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 45 Tfsi Offroad 252cv,US$85.003,85003,2022,2022,0 Km,0,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-2102319440-audi-q5-offroad-45-nueva-q2-q3-a4-allroad-sport-advanced-0km-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 2.0 Tfsi Stronic Quattro Security 252cv,US$69.000,69000,2019,2019,58.000 Km,58000,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-1475720221-audi-q5-20t-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
Audi Q5 3.0 Tfsi 272cv Tiptronic Quattro,US$29.500,29500,2016,2016,127.000 Km,127000,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-2049188914-audi-q5-30l-v6-quattro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=80a215b8-56f9-46ce-82e0-1b6a00c2dd85
